Date,S&P Comp (P),Dividend (D),Earnings (E),CPI,Long Interest Rate (GS10),Real Price,Real Dividend, Real Total Return Price (diviend reinvested) ,Real Earnings,Monthly Total Bond Returns,Real Total Bond Returns,10Y Annulazied Stock Real Return,10Y Annualized Bond Real Return,Real 10Y Excess Annualized Returns
1989-06-01,323.7,10.37,25.22,124.1,8.28,824.08,26.4,270190.49,64.21,1.02,16.84,0.1467,0.056100000000000004,0.09050000000000001
1989-07-01,331.9,10.42,24.71,124.4,8.02,842.92,26.47,277090.17,62.76,1.0,17.21,0.1485,0.054900000000000004,0.09359999999999999
1989-08-01,346.6,10.55,24.2,124.6,8.11,878.84,26.74,289630.73,61.36,1.0,17.19,0.1388,0.0541,0.08470000000000001
1989-09-01,347.3,10.73,23.69,125.0,8.19,877.8,27.12,290031.78,59.88,1.02,17.16,0.1374,0.054400000000000004,0.08289999999999999
1989-10-01,347.4,10.8,23.43,125.6,8.01,873.86,27.16,289477.17,58.93,1.02,17.4,0.1359,0.0518,0.08410000000000001
1989-11-01,340.2,10.92,23.16,125.9,7.87,853.71,27.41,283558.85,58.13,1.01,17.65,0.1461,0.051399999999999994,0.0946
1989-12-01,348.6,11.06,22.87,126.1,7.84,873.4,27.71,290866.46,57.3,0.98,17.77,0.1463,0.0493,0.09699999999999999
1990-01-01,339.97,11.14,22.49,127.4,8.21,843.08,27.63,281537.86,55.77,0.99,17.26,0.1496,0.049699999999999994,0.0999
1990-02-01,330.45,11.23,22.08,128.0,8.47,815.63,27.72,273142.7,54.5,1.0,17.0,0.1495,0.052300000000000006,0.09720000000000001
1990-03-01,338.46,11.32,21.67,128.7,8.59,830.86,27.79,279017.46,53.2,0.99,16.89,0.1505,0.0547,0.0959
1990-04-01,338.18,11.44,21.53,128.9,8.79,828.89,28.03,279138.53,52.78,1.01,16.76,0.1521,0.057999999999999996,0.094
1990-05-01,350.25,11.55,21.4,129.2,8.76,856.48,28.25,289222.83,52.32,1.03,16.88,0.1445,0.0542,0.0904
1990-06-01,360.39,11.66,21.26,129.9,8.48,876.52,28.36,296790.41,51.71,1.01,17.23,0.1446,0.0547,0.08990000000000001
1990-07-01,360.03,11.73,21.42,130.4,8.47,872.29,28.41,296158.76,51.9,0.99,17.29,0.14550000000000002,0.055,0.09050000000000001
1990-08-01,330.75,11.78,21.58,131.6,8.75,794.04,28.29,270392.66,51.81,1.0,16.94,0.15710000000000002,0.0594,0.0977
1990-09-01,315.41,11.83,21.74,132.7,8.89,750.94,28.17,256513.82,51.76,1.02,16.77,0.1613,0.060700000000000004,0.10060000000000001
1990-10-01,307.12,11.93,21.61,133.5,8.72,726.82,28.23,249078.5,51.13,1.03,16.98,0.1583,0.0602,0.0981
1990-11-01,315.29,12.01,21.47,133.8,8.39,744.48,28.37,255941.24,50.7,1.03,17.44,0.1542,0.0579,0.09630000000000001
1990-12-01,328.75,12.09,21.34,133.8,8.08,776.26,28.55,267685.45,50.39,1.01,17.93,0.1452,0.0594,0.0858
1991-01-01,325.49,12.11,21.18,134.6,8.09,764.0,28.42,264272.37,49.72,1.02,17.93,0.1465,0.059800000000000006,0.0867
1991-02-01,362.26,12.11,21.03,134.8,7.85,849.04,28.39,294508.71,49.28,0.99,18.32,0.13119999999999998,0.0581,0.0732
1991-03-01,372.28,12.11,20.94,135.0,8.11,871.24,28.34,303025.57,49.01,1.01,18.09,0.11710000000000001,0.061399999999999996,0.0557
1991-04-01,379.68,12.13,20.36,135.2,8.04,887.24,28.35,309413.36,47.59,1.0,18.27,0.1148,0.0582,0.056600000000000004
1991-05-01,377.99,12.14,19.86,135.6,8.07,880.68,28.29,307949.47,46.26,0.99,18.3,0.1223,0.055999999999999994,0.0663
1991-06-01,378.29,12.15,19.41,136.0,8.28,878.79,28.23,308109.89,45.09,1.01,18.11,0.1193,0.0583,0.061
1991-07-01,380.23,12.19,18.84,136.2,8.27,882.0,28.28,310061.61,43.7,1.03,18.22,0.1159,0.0587,0.0572
1991-08-01,389.4,12.24,18.33,136.6,7.9,900.63,28.3,317438.63,42.39,1.02,18.75,0.111,0.0583,0.0526
1991-09-01,387.2,12.28,17.82,137.2,7.65,891.62,28.28,315095.4,41.03,1.01,19.12,0.0981,0.0582,0.039900000000000005
1991-10-01,386.88,12.25,17.2,137.4,7.53,889.59,28.18,315206.46,39.56,1.01,19.37,0.10189999999999999,0.059000000000000004,0.043
1991-11-01,385.92,12.23,16.59,137.8,7.42,884.8,28.03,314339.33,38.03,1.03,19.59,0.1079,0.057699999999999994,0.0501
1991-12-01,388.51,12.2,15.97,137.9,7.09,890.1,27.95,317046.96,36.59,1.01,20.15,0.109,0.0519,0.0571
1992-01-01,416.08,12.24,16.05,138.1,7.03,951.88,28.0,339885.13,36.71,0.98,20.33,0.1007,0.0516,0.049100000000000005
1992-02-01,412.56,12.28,16.12,138.6,7.34,940.42,27.99,336626.89,36.75,0.99,19.93,0.09759999999999999,0.0547,0.042800000000000005
1992-03-01,407.36,12.32,16.19,139.3,7.54,923.9,27.94,331547.19,36.72,1.01,19.68,0.1039,0.0529,0.051
1992-04-01,407.41,12.32,16.48,139.5,7.48,922.69,27.9,331946.89,37.33,1.01,19.85,0.0992,0.0524,0.046900000000000004
1992-05-01,414.81,12.32,16.77,139.7,7.39,938.11,27.86,338327.65,37.92,1.02,20.07,0.094,0.0521,0.04190000000000001
1992-06-01,408.27,12.32,17.05,140.2,7.26,920.02,27.76,332640.31,38.42,1.04,20.31,0.0892,0.053099999999999994,0.036000000000000004
1992-07-01,415.05,12.34,17.38,140.5,6.84,933.3,27.76,338278.57,39.08,1.02,21.0,0.07490000000000001,0.052199999999999996,0.0227
1992-08-01,417.93,12.37,17.71,140.9,6.59,937.11,27.73,340496.41,39.71,1.02,21.44,0.0751,0.053399999999999996,0.0217
1992-09-01,418.48,12.4,18.04,141.3,6.42,935.69,27.73,340818.84,40.34,0.99,21.76,0.0695,0.0553,0.014199999999999999
1992-10-01,412.5,12.39,18.39,141.8,6.59,919.07,27.6,335601.72,40.97,0.99,21.54,0.0695,0.055999999999999994,0.013600000000000001
1992-11-01,422.84,12.38,18.74,142.0,6.87,940.78,27.55,344367.99,41.69,1.01,21.19,0.0737,0.0571,0.0166
1992-12-01,435.64,12.39,19.09,141.9,6.77,969.94,27.59,355884.04,42.5,1.02,21.48,0.0693,0.0564,0.0129
1993-01-01,435.23,12.41,19.34,142.6,6.6,964.27,27.5,354644.68,42.85,1.03,21.76,0.0689,0.0548,0.014199999999999999
1993-02-01,441.7,12.45,19.59,143.1,6.26,975.19,27.48,359501.37,43.25,1.03,22.35,0.0596,0.0528,0.0068000000000000005
1993-03-01,450.16,12.48,19.84,143.6,5.98,990.4,27.46,365954.79,43.65,1.01,22.85,0.058499999999999996,0.0509,0.0075
1993-04-01,443.08,12.49,19.67,144.0,5.97,972.12,27.41,360042.61,43.16,1.0,22.92,0.0659,0.0499,0.016
1993-05-01,445.25,12.51,19.5,144.2,6.04,975.52,27.4,362149.84,42.72,1.01,22.88,0.071,0.053899999999999997,0.017
1993-06-01,448.06,12.52,19.33,144.4,5.96,980.32,27.39,364778.07,42.29,1.02,23.1,0.076,0.0552,0.0208
1993-07-01,447.29,12.52,19.69,144.4,5.81,978.64,27.39,365000.6,43.08,1.01,23.48,0.0765,0.048,0.0285
1993-08-01,454.13,12.52,20.05,144.8,5.68,990.86,27.32,370407.55,43.75,1.03,23.75,0.07429999999999999,0.042699999999999995,0.0316
1993-09-01,459.24,12.52,20.41,145.1,5.36,999.93,27.26,374650.26,44.44,1.01,24.4,0.0761,0.0414,0.0347
1993-10-01,463.9,12.54,20.9,145.7,5.33,1005.92,27.19,377742.43,45.32,0.97,24.46,0.0775,0.0415,0.036000000000000004
1993-11-01,462.89,12.56,21.39,145.8,5.72,1003.04,27.22,377513.18,46.35,1.0,23.84,0.07919999999999999,0.044800000000000006,0.0344
1993-12-01,465.95,12.58,21.89,145.8,5.77,1009.67,27.26,380863.76,47.43,1.01,23.86,0.0816,0.0454,0.0362
1994-01-01,472.99,12.62,22.16,146.2,5.75,1022.13,27.28,386417.92,47.88,0.99,23.94,0.08470000000000001,0.045899999999999996,0.0388
1994-02-01,471.58,12.67,22.43,146.7,5.97,1015.6,27.28,384812.3,48.31,0.97,23.58,0.0857,0.0479,0.0379
1994-03-01,463.81,12.71,22.71,147.2,6.48,995.48,27.28,378047.71,48.74,0.97,22.75,0.08529999999999999,0.0535,0.0318
1994-04-01,447.23,12.75,23.54,147.4,6.97,958.59,27.34,364903.96,50.46,0.99,22.04,0.0898,0.052300000000000006,0.0375
1994-05-01,450.9,12.8,24.37,147.5,7.18,965.8,27.41,368518.46,52.2,1.01,21.83,0.08529999999999999,0.05,0.0353
1994-06-01,454.83,12.84,25.2,148.0,7.1,970.93,27.41,371346.14,53.79,0.99,22.01,0.0872,0.049100000000000005,0.038
1994-07-01,451.4,12.87,25.91,148.4,7.3,961.01,27.4,368425.61,55.16,1.01,21.77,0.0857,0.0528,0.033
1994-08-01,464.24,12.9,26.62,149.0,7.24,984.36,27.35,378253.49,56.44,0.99,21.91,0.08130000000000001,0.054299999999999994,0.027000000000000003
1994-09-01,466.96,12.92,27.33,149.4,7.46,987.48,27.32,380325.93,57.79,0.99,21.64,0.08349999999999999,0.057,0.0265
1994-10-01,463.81,13.01,28.42,149.5,7.74,980.16,27.5,378390.32,60.06,0.99,21.34,0.0836,0.058499999999999996,0.025
1994-11-01,461.01,13.1,29.51,149.7,7.96,972.94,27.64,376492.71,62.28,1.02,21.13,0.0891,0.0591,0.03
1994-12-01,455.19,13.17,30.6,149.7,7.81,960.66,27.79,372635.99,64.58,1.01,21.49,0.09359999999999999,0.057800000000000004,0.0358
1995-01-01,465.25,13.18,31.25,150.3,7.78,977.97,27.7,380246.6,65.69,1.03,21.59,0.0897,0.0575,0.0321
1995-02-01,481.92,13.18,31.9,150.9,7.47,1008.99,27.59,393198.92,66.79,1.03,22.11,0.0872,0.0552,0.032
1995-03-01,493.15,13.17,32.55,151.4,7.2,1029.09,27.48,401925.17,67.92,1.02,22.59,0.0837,0.049699999999999994,0.034
1995-04-01,507.91,13.24,33.18,151.9,7.06,1056.4,27.54,413488.72,69.0,1.04,22.88,0.07730000000000001,0.049400000000000006,0.0279
1995-05-01,523.81,13.31,33.8,152.2,6.63,1087.32,27.62,426493.31,70.17,1.04,23.68,0.0755,0.0479,0.0276
1995-06-01,539.35,13.36,34.43,152.5,6.17,1117.38,27.68,439187.01,71.33,1.0,24.57,0.0746,0.045599999999999995,0.028999999999999998
1995-07-01,557.37,13.44,34.68,152.5,6.28,1154.71,27.84,454772.51,71.85,0.99,24.5,0.0723,0.044199999999999996,0.0281
1995-08-01,559.11,13.51,34.93,152.9,6.49,1155.29,27.92,455914.97,72.18,1.03,24.19,0.0718,0.0447,0.0271
1995-09-01,578.77,13.58,35.18,153.2,6.2,1193.57,28.01,471943.13,72.55,1.02,24.79,0.06709999999999999,0.0417,0.0254
1995-10-01,582.92,13.65,34.77,153.7,6.04,1198.21,28.06,474705.39,71.48,1.01,25.13,0.0634,0.0383,0.025099999999999997
1995-11-01,595.53,13.72,34.37,153.6,5.93,1224.93,28.22,486221.87,70.69,1.02,25.48,0.0659,0.0374,0.0285
1995-12-01,614.57,13.79,33.96,153.5,5.71,1264.92,28.38,503032.85,69.9,1.01,26.04,0.065,0.0365,0.028399999999999998
1996-01-01,614.42,13.89,33.99,154.4,5.65,1257.24,28.43,500920.74,69.54,0.99,26.13,0.0662,0.0362,0.03
1996-02-01,649.54,14.0,34.01,154.9,5.81,1324.81,28.55,528791.68,69.37,0.97,25.86,0.0602,0.0362,0.024
1996-03-01,647.07,14.1,34.04,155.7,6.27,1312.99,28.61,525025.86,69.07,0.99,24.98,0.061900000000000004,0.0384,0.0235
1996-04-01,647.17,14.16,34.33,156.3,6.51,1308.15,28.62,524044.78,69.39,0.99,24.58,0.0621,0.0374,0.0246
1996-05-01,661.23,14.21,34.62,156.6,6.74,1334.01,28.67,535361.37,69.84,0.99,24.25,0.0584,0.0377,0.0207
1996-06-01,668.5,14.27,34.91,156.7,6.91,1347.82,28.77,541864.27,70.39,1.01,24.08,0.054000000000000006,0.0387,0.015300000000000001
1996-07-01,644.07,14.4,35.27,157.0,6.87,1296.08,28.98,522035.37,70.98,1.02,24.24,0.0584,0.0383,0.020099999999999996
1996-08-01,662.68,14.53,35.64,157.3,6.64,1330.99,29.18,537074.41,71.58,0.99,24.74,0.0576,0.0381,0.0195
1996-09-01,674.88,14.66,36.0,157.8,6.83,1351.2,29.35,546215.88,72.08,1.03,24.46,0.059000000000000004,0.0415,0.0175
1996-10-01,701.46,14.74,36.91,158.3,6.53,1399.98,29.42,566926.28,73.67,1.03,25.05,0.0594,0.039900000000000005,0.0195
1996-11-01,735.67,14.82,37.82,158.6,6.2,1465.48,29.52,594446.69,75.34,1.0,25.75,0.056600000000000004,0.0387,0.0179
1996-12-01,743.25,14.9,38.73,158.6,6.3,1480.58,29.68,601574.9,77.15,0.98,25.69,0.0575,0.0395,0.018000000000000002
1997-01-01,766.22,14.95,39.23,159.1,6.58,1521.54,29.69,619222.89,77.91,1.02,25.23,0.0548,0.0398,0.015
1997-02-01,798.39,15.01,39.74,159.6,6.42,1580.45,29.71,644207.27,78.66,0.99,25.58,0.0518,0.038599999999999995,0.0132
1997-03-01,792.16,15.06,40.24,160.0,6.69,1564.2,29.74,638592.55,79.46,0.99,25.15,0.049100000000000005,0.041100000000000005,0.008
1997-04-01,763.93,15.09,40.34,160.2,6.89,1506.57,29.77,616079.04,79.56,1.02,24.9,0.0565,0.0408,0.015700000000000002
1997-05-01,833.09,15.13,40.45,160.1,6.71,1643.99,29.85,673290.69,79.82,1.02,25.39,0.05,0.0381,0.011899999999999999
1997-06-01,876.29,15.16,40.55,160.3,6.49,1727.09,29.88,708340.41,79.92,1.03,25.9,0.0449,0.0334,0.0115
1997-07-01,925.29,15.22,40.58,160.5,6.22,1821.39,29.95,748040.8,79.88,1.0,26.53,0.0398,0.0322,0.0076
1997-08-01,927.24,15.27,40.61,160.8,6.3,1821.82,30.01,749245.75,79.79,1.01,26.46,0.0354,0.035699999999999996,-0.0003
1997-09-01,937.02,15.33,40.64,161.2,6.21,1836.47,30.05,756299.3,79.65,1.02,26.71,0.0373,0.0361,0.0012
1997-10-01,951.16,15.39,40.33,161.6,6.03,1859.57,30.08,766844.24,78.85,1.02,27.14,0.0387,0.0345,0.0040999999999999995
1997-11-01,938.92,15.44,40.03,161.5,5.88,1836.77,30.21,758483.02,78.3,1.01,27.59,0.0341,0.035699999999999996,-0.0016
1997-12-01,962.37,15.5,39.72,161.3,5.81,1884.98,30.36,779435.2,77.8,1.03,27.91,0.0326,0.0354,-0.0028000000000000004
1998-01-01,963.36,15.55,39.66,161.6,5.54,1883.42,30.4,779836.12,77.54,1.0,28.57,0.025,0.0358,-0.0108
1998-02-01,1023.74,15.6,39.6,161.9,5.57,1997.76,30.44,828228.28,77.28,1.0,28.58,0.0169,0.0358,-0.0189
1998-03-01,1076.83,15.64,39.54,162.2,5.65,2097.47,30.46,870620.44,77.02,1.01,28.49,0.0083,0.0375,-0.0292
1998-04-01,1112.2,15.75,39.35,162.5,5.64,2162.36,30.62,898616.3,76.51,1.0,28.59,0.0087,0.0354,-0.026699999999999998
1998-05-01,1108.42,15.85,39.16,162.8,5.65,2151.04,30.76,894977.12,76.0,1.02,28.65,0.0108,0.0329,-0.022099999999999998
1998-06-01,1108.39,15.95,38.97,163.0,5.5,2148.35,30.92,894926.69,75.53,1.01,29.08,0.0054,0.0288,-0.023399999999999997
1998-07-01,1156.58,16.02,38.68,163.2,5.46,2239.0,31.01,933767.79,74.87,1.01,29.26,-0.005600000000000001,0.0287,-0.034300000000000004
1998-08-01,1074.62,16.08,38.38,163.4,5.34,2077.79,31.1,867616.0,74.21,1.05,29.63,0.0042,0.0292,-0.025
1998-09-01,1020.64,16.14,38.09,163.6,4.81,1971.01,31.17,824111.37,73.56,1.03,30.96,0.0046,0.0269,-0.0223
1998-10-01,1032.47,16.17,37.96,164.0,4.53,1988.99,31.14,832715.29,73.13,0.98,31.7,-0.0179,0.0248,-0.042699999999999995
1998-11-01,1144.43,16.18,37.84,164.0,4.83,2204.68,31.18,924101.78,72.89,1.02,31.07,-0.0349,0.0315,-0.0664
1998-12-01,1190.05,16.2,37.71,163.9,4.65,2293.96,31.23,962615.97,72.69,1.0,31.66,-0.0382,0.0406,-0.0788
1999-01-01,1248.77,16.28,37.93,164.3,4.72,2401.29,31.31,1008749.56,72.94,0.98,31.53,-0.0441,0.039900000000000005,-0.084
1999-02-01,1246.58,16.37,38.16,164.5,5.0,2394.16,31.43,1006856.6,73.28,0.99,30.92,-0.051,0.0384,-0.0894
1999-03-01,1281.66,16.45,38.38,165.0,5.23,2454.08,31.5,1033157.47,73.49,1.01,30.41,-0.0592,0.0406,-0.0998
1999-04-01,1334.76,16.45,39.26,166.2,5.18,2537.3,31.27,1069290.23,74.63,0.98,30.44,-0.0518,0.0395,-0.09119999999999999
1999-05-01,1332.07,16.45,40.14,166.2,5.54,2532.19,31.27,1068233.43,76.3,0.98,29.74,-0.0458,0.0387,-0.08449999999999999
1999-06-01,1322.55,16.45,41.02,166.2,5.9,2514.09,31.27,1061698.33,77.98,1.01,29.07,-0.0433,0.0366,-0.08
1999-07-01,1380.99,16.51,42.0,166.7,5.79,2617.31,31.3,1106388.2,79.6,0.99,29.37,-0.045899999999999996,0.0375,-0.0834
1999-08-01,1327.49,16.58,42.98,167.1,5.94,2509.89,31.34,1062084.57,81.26,1.01,29.11,-0.0347,0.0382,-0.0729
1999-09-01,1318.17,16.64,43.96,167.9,5.92,2480.39,31.31,1050707.04,82.72,0.99,29.16,-0.030299999999999997,0.039900000000000005,-0.0702
1999-10-01,1300.01,16.66,45.36,168.2,6.11,2441.86,31.29,1035488.01,85.21,1.01,28.84,-0.026600000000000002,0.041299999999999996,-0.068
1999-11-01,1391.0,16.67,46.77,168.3,6.03,2611.21,31.3,1108411.39,87.79,0.99,29.14,-0.0313,0.0404,-0.0717
1999-12-01,1428.68,16.69,48.17,168.3,6.28,2681.95,31.33,1139544.79,90.43,0.98,28.75,-0.0317,0.0406,-0.0723
2000-01-01,1425.59,16.71,49.1,168.8,6.66,2668.22,31.28,1134819.63,91.89,1.02,28.03,-0.030299999999999997,0.042,-0.0723
2000-02-01,1388.87,16.74,50.02,169.8,6.52,2584.18,31.14,1100181.81,93.08,1.02,28.3,-0.0302,0.0416,-0.0718
2000-03-01,1442.21,16.76,50.95,171.2,6.26,2661.49,30.93,1134189.62,94.02,1.03,28.76,-0.0279,0.0395,-0.0675
2000-04-01,1461.36,16.74,51.27,171.3,5.99,2695.25,30.87,1149675.17,94.57,0.97,29.47,-0.0255,0.0361,-0.0616
2000-05-01,1418.48,16.72,51.6,171.5,6.44,2613.12,30.8,1115734.29,95.05,1.03,28.62,-0.0286,0.0431,-0.0717
2000-06-01,1461.96,16.7,51.92,172.4,6.1,2679.15,30.6,1145020.15,95.15,1.01,29.34,-0.0345,0.042800000000000005,-0.07730000000000001
2000-07-01,1473.0,16.58,52.51,172.8,6.05,2693.14,30.32,1152076.1,96.01,1.02,29.53,-0.0353,0.0441,-0.0793
2000-08-01,1485.46,16.47,53.11,172.8,5.83,2715.92,30.11,1162894.69,97.1,1.01,30.16,-0.0355,0.0447,-0.0802
2000-09-01,1468.05,16.35,53.7,173.7,5.8,2670.18,29.74,1144371.61,97.67,1.01,30.22,-0.0308,0.0452,-0.0759
2000-10-01,1390.14,16.32,52.47,174.0,5.74,2524.11,29.64,1082829.54,95.27,1.01,30.45,-0.021099999999999997,0.0455,-0.0666
2000-11-01,1378.04,16.3,51.23,174.1,5.72,2500.71,29.57,1073845.1,92.97,1.04,30.63,-0.018000000000000002,0.043,-0.061
2000-12-01,1330.93,16.27,50.0,174.0,5.24,2416.6,29.54,1038787.58,90.79,1.01,31.93,-0.0113,0.034,-0.0453
2001-01-01,1335.63,16.17,48.48,175.1,5.16,2409.9,29.18,1036952.2,87.47,1.01,32.06,-0.008199999999999999,0.0325,-0.0407
2001-02-01,1305.75,16.07,46.96,175.8,5.1,2346.61,28.88,1010753.05,84.39,1.02,32.22,-0.003,0.0302,-0.0332
2001-03-01,1185.85,15.97,45.44,176.2,4.89,2126.29,28.64,916885.0,81.48,0.98,32.81,0.0046,0.028999999999999998,-0.024399999999999998
2001-04-01,1189.84,15.88,42.56,176.9,5.14,2125.01,28.36,917348.59,76.0,0.99,32.18,0.0060999999999999995,0.0302,-0.0241
2001-05-01,1270.37,15.78,39.67,177.7,5.39,2258.62,28.06,976036.1,70.54,1.01,31.56,0.0001,0.0346,-0.0345
2001-06-01,1238.71,15.69,36.79,178.0,5.28,2198.61,27.85,951110.32,65.3,1.01,31.92,-0.0009,0.0353,-0.0362
2001-07-01,1204.45,15.71,33.96,177.5,5.24,2143.83,27.96,928417.6,60.45,1.03,32.24,0.0045000000000000005,0.0344,-0.029900000000000003
2001-08-01,1178.5,15.72,31.14,177.5,4.97,2097.64,27.99,909424.74,55.42,1.02,33.07,-0.004699999999999999,0.038,-0.042699999999999995
2001-09-01,1044.64,15.74,28.31,178.3,4.73,1851.04,27.89,803518.37,50.16,1.02,33.68,0.0067,0.0391,-0.0323
2001-10-01,1076.59,15.74,27.1,177.7,4.57,1914.09,27.98,831902.09,48.19,1.0,34.36,0.0064,0.0358,-0.0294
2001-11-01,1129.68,15.74,25.9,177.4,4.65,2011.88,28.03,875417.23,46.12,0.97,34.33,0.0032,0.0374,-0.034300000000000004
2001-12-01,1144.93,15.74,24.69,176.7,5.09,2047.11,28.14,891770.1,44.15,1.01,33.42,0.0031,0.0409,-0.0378
2002-01-01,1140.21,15.74,24.69,177.1,5.04,2034.07,28.07,887107.02,44.05,1.01,33.61,0.0079,0.0401,-0.0323
2002-02-01,1100.67,15.73,24.7,177.8,4.91,1955.8,27.96,853988.7,43.88,0.98,33.96,0.0154,0.0388,-0.023399999999999997
2002-03-01,1153.79,15.73,24.7,178.8,5.28,2038.73,27.79,891208.12,43.64,1.01,32.95,0.0132,0.0395,-0.0262
2002-04-01,1111.93,15.83,25.38,179.8,5.21,1953.83,27.82,855111.36,44.6,1.01,33.09,0.0171,0.04,-0.0229
2002-05-01,1079.25,15.94,26.06,179.8,5.16,1896.41,28.0,831000.67,45.79,1.02,33.36,0.0169,0.0418,-0.024900000000000002
2002-06-01,1014.02,16.04,26.74,179.9,4.93,1780.8,28.17,781369.52,46.96,1.03,34.08,0.0222,0.0416,-0.0194
2002-07-01,903.59,15.96,27.84,180.1,4.65,1585.1,28.0,696526.4,48.84,1.04,34.94,0.0371,0.0401,-0.003
2002-08-01,912.55,15.88,28.94,180.7,4.26,1595.5,27.76,702114.16,50.6,1.04,36.06,0.0392,0.035,0.0042
2002-09-01,867.81,15.8,30.04,181.0,3.87,1514.77,27.58,667595.98,52.43,1.0,37.28,0.0471,0.030899999999999997,0.016200000000000003
2002-10-01,854.63,15.89,29.22,181.3,3.94,1489.29,27.69,657385.84,50.93,0.99,37.12,0.048499999999999995,0.031200000000000002,0.0173
2002-11-01,909.93,15.98,28.41,181.3,4.05,1585.66,27.85,700947.21,49.5,1.01,36.91,0.0393,0.0334,0.0059
2002-12-01,899.18,16.07,27.59,180.9,4.03,1570.39,28.07,695231.64,48.19,1.0,37.18,0.042699999999999995,0.032400000000000005,0.0103
2003-01-01,895.84,16.12,28.5,181.7,4.05,1557.67,28.03,690633.64,49.56,1.02,37.08,0.047400000000000005,0.030699999999999998,0.0167
2003-02-01,837.03,16.17,29.41,183.1,3.9,1444.28,27.9,641391.9,50.75,1.01,37.37,0.056799999999999996,0.0286,0.0282
2003-03-01,846.63,16.22,30.32,184.2,3.81,1452.12,27.82,645903.49,52.0,0.99,37.55,0.058600000000000006,0.0282,0.0304
2003-04-01,890.03,16.2,31.73,183.8,3.96,1529.88,27.85,681523.94,54.54,1.04,37.29,0.0546,0.031,0.0235
2003-05-01,935.96,16.19,33.14,183.5,3.57,1611.46,27.87,718900.27,57.06,1.02,38.69,0.0535,0.0256,0.0279
2003-06-01,988.0,16.17,34.55,183.7,3.33,1699.21,27.81,759079.27,59.42,0.95,39.54,0.0463,0.0199,0.0264
2003-07-01,992.54,16.31,35.89,183.9,3.98,1705.16,28.02,762781.13,61.66,0.97,37.51,0.0492,0.0229,0.0262
2003-08-01,989.53,16.45,37.24,184.6,4.45,1693.54,28.15,758633.73,63.73,1.02,36.08,0.0499,0.0256,0.024300000000000002
2003-09-01,1019.44,16.59,38.58,185.2,4.27,1739.08,28.3,780088.96,65.81,1.0,36.62,0.0481,0.0235,0.0245
2003-10-01,1038.73,16.86,41.97,185.0,4.29,1773.91,28.79,796785.29,71.67,1.0,36.73,0.0483,0.0254,0.0229
2003-11-01,1049.9,17.12,45.35,184.5,4.3,1797.84,29.32,808633.61,77.66,1.01,36.93,0.051,0.024399999999999998,0.026600000000000002
2003-12-01,1080.64,17.39,48.74,184.3,4.27,1852.49,29.81,834330.14,83.55,1.01,37.2,0.0493,0.0223,0.0269
2004-01-01,1132.52,17.6,49.83,185.2,4.15,1931.99,30.02,871262.85,85.0,1.01,37.51,0.0453,0.0217,0.023700000000000002
2004-02-01,1143.36,17.81,50.91,186.2,4.08,1940.0,30.22,876013.9,86.39,1.02,37.65,0.0443,0.0225,0.0218
2004-03-01,1123.98,18.02,52.0,187.4,3.83,1894.91,30.38,856794.2,87.67,0.96,38.3,0.0487,0.0202,0.0285
2004-04-01,1133.36,18.21,53.38,188.0,4.35,1904.63,30.61,862340.46,89.71,0.97,36.71,0.0479,0.0245,0.023399999999999997
2004-05-01,1102.78,18.41,54.77,189.1,4.72,1842.45,30.75,835352.43,91.5,1.0,35.56,0.0525,0.028999999999999998,0.0235
2004-06-01,1132.76,18.6,56.15,189.7,4.73,1886.56,30.98,856518.63,93.52,1.02,35.56,0.053,0.0287,0.024300000000000002
2004-07-01,1105.85,18.79,56.69,189.4,4.5,1844.66,31.34,838681.16,94.56,1.02,36.41,0.056799999999999996,0.0271,0.0297
2004-08-01,1088.94,18.97,57.23,189.5,4.28,1815.49,31.63,826619.23,95.41,1.02,37.17,0.0581,0.0264,0.0317
2004-09-01,1117.66,19.16,57.77,189.9,4.13,1859.45,31.88,847843.1,96.11,1.01,37.68,0.0572,0.0241,0.033
2004-10-01,1117.21,19.25,58.03,190.9,4.1,1848.96,31.86,844272.97,96.04,1.0,37.7,0.055,0.026600000000000002,0.028399999999999998
2004-11-01,1168.94,19.35,58.29,191.0,4.19,1933.56,32.0,884120.43,96.42,1.0,37.54,0.056600000000000004,0.0276,0.028999999999999998
2004-12-01,1199.21,19.44,58.55,190.3,4.23,1990.93,32.27,911581.1,97.2,1.0,37.68,0.0546,0.028999999999999998,0.0256
2005-01-01,1181.41,19.7,59.11,190.7,4.22,1957.26,32.64,897412.22,97.92,1.01,37.77,0.0556,0.0325,0.0231
2005-02-01,1199.63,19.97,59.66,191.8,4.17,1976.05,32.89,907282.84,98.28,0.98,37.83,0.057,0.0311,0.0259
2005-03-01,1194.9,20.23,60.22,193.3,4.5,1952.99,33.06,897957.91,98.43,1.02,36.68,0.0575,0.0333,0.0242
2005-04-01,1164.43,20.46,61.23,194.6,4.34,1890.47,33.22,870487.17,99.41,1.02,37.04,0.061500000000000006,0.0332,0.028300000000000002
2005-05-01,1178.28,20.7,62.25,194.4,4.14,1914.92,33.64,883037.83,101.16,1.01,37.82,0.0605,0.028300000000000002,0.0322
2005-06-01,1202.25,20.93,63.26,194.5,4.0,1952.88,34.0,901844.87,102.76,0.99,38.36,0.0574,0.0252,0.0322
