Date,S&P Comp (P),Dividend (D),Earnings (E),CPI,Date Fraction,Long Interest Rate (GS10),Real Price,Real Dividend, Real Total Return Price (diviend reinvested) ,Real Earnings,,Monthly Total Bond Returns,Real Total Bond Returns,10Y Annulazied Stock Real Return,10Y Annualized Bond Real Return,Real 10Y Excess Annualized Returns,,,,
2011.03,1304.49,23.43,81.31,223.47,2011.21,3.41,1844.28,33.13," 960,182.22 ",114.96,,1.00,43.69,11.90%,1.95%,9.95%,,,,
2011.04,1331.51,23.73,82.16,224.91,2011.29,3.46,1870.44,33.34," 975,246.28 ",115.42,,1.03,43.35,12.29%,1.94%,10.36%,,,,
2011.05,1338.31,24.04,83.02,225.96,2011.37,3.17,1871.19,33.61," 977,097.51 ",116.07,,1.02,44.33,12.27%,1.66%,10.61%,,,,
2011.06,1287.29,24.34,83.87,225.72,2011.46,3.00,1801.78,34.07," 942,338.00 ",117.39,,1.00,45.14,12.77%,1.49%,11.29%,,,,
2011.07,1325.19,24.62,84.91,225.92,2011.54,3.00,1853.19,34.43," 970,723.81 ",118.74,,1.06,45.22,12.72%,1.62%,11.10%,,,,
2011.08,1185.31,24.90,85.94,226.55,2011.62,2.30,1653.02,34.73," 867,387.45 ",119.86,,1.03,48.00,14.22%,1.04%,13.18%,,,,
2011.09,1173.88,25.18,86.98,226.89,2011.71,1.98,1634.59,35.06," 859,253.97 ",121.12,,0.99,49.40,14.29%,0.65%,13.64%,,,,
2011.1,1207.22,25.60,86.97,226.42,2011.79,2.15,1684.49,35.72," 887,049.15 ",121.35,,1.01,48.83,13.88%,0.50%,13.38%,,,,
2011.11,1226.42,26.01,86.96,226.23,2011.87,2.01,1712.73,36.33," 903,512.08 ",121.44,,1.00,49.58,14.15%,0.33%,13.82%,,,,
2011.12,1243.32,26.43,86.95,225.67,2011.96,1.98,1740.62,37.00," 919,853.86 ",121.73,,1.00,49.92,13.94%,0.33%,13.61%,,,,
2012.01,1300.58,26.74,87.48,226.67,2012.04,1.97,1812.81,37.27," 959,642.70 ",121.93,,1.00,49.82,13.13%,0.01%,13.12%,,,,
2012.02,1352.49,27.04,88.01,227.66,2012.12,1.97,1876.90,37.53," 995,225.77 ",122.13,,0.98,49.69,12.28%,-0.19%,12.48%,,,,
2012.03,1389.24,27.35,88.54,229.39,2012.21,2.17,1913.37,37.67," 1,016,227.47 ",121.94,,1.01,48.52,11.80%,-0.25%,12.05%,,,,
2012.04,1386.43,27.67,88.33,230.09,2012.29,2.05,1903.75,38.00," 1,012,799.18 ",121.29,,1.02,48.98,11.79%,-0.93%,12.72%,,,,
2012.05,1341.27,28.00,88.13,229.82,2012.37,1.80,1843.90,38.49," 982,666.86 ",121.15,,1.02,50.23,11.09%,-1.40%,12.49%,,,,
2012.06,1323.48,28.32,87.92,229.48,2012.46,1.62,1822.12,38.99," 972,788.73 ",121.04,,1.01,51.21,10.67%,-1.90%,12.57%,,,,
2012.07,1359.78,28.74,87.45,229.10,2012.54,1.53,1875.15,39.64," 1,002,865.12 ",120.59,,0.99,51.79,10.39%,-1.78%,12.17%,,,,
2012.08,1403.45,29.17,86.97,230.38,2012.62,1.68,1924.66,40.00," 1,031,126.83 ",119.27,,1.00,50.86,10.77%,-1.58%,12.35%,,,,
2012.09,1443.42,29.59,86.50,231.41,2012.71,1.72,1970.68,40.40," 1,057,585.63 ",118.10,,1.00,50.52,9.64%,-2.03%,11.67%,,,,
2012.1,1437.82,30.14,86.50,231.32,2012.79,1.75,1963.80,41.17," 1,055,733.63 ",118.15,,1.01,50.47,9.27%,-2.41%,11.68%,,,,
2012.11,1394.51,30.70,86.51,230.22,2012.87,1.65,1913.71,42.13," 1,030,694.63 ",118.71,,0.99,51.25,10.11%,-2.44%,12.55%,,,,
2012.12,1422.29,31.25,86.51,229.60,2012.96,1.72,1957.10,43.00," 1,055,995.70 ",119.04,,0.98,51.13,9.88%,-2.14%,12.02%,,,,
2013.01,1480.40,31.54,86.91,230.28,2013.04,1.91,2031.06,43.27," 1,097,844.71 ",119.23,,1.00,50.18,9.51%,-1.93%,11.45%,,,,
2013.02,1512.31,31.82,87.30,232.17,2013.12,1.98,2057.98,43.31," 1,114,348.83 ",118.80,,1.00,49.54,9.63%,-2.01%,11.64%,,,,
2013.03,1550.83,32.11,87.70,232.77,2013.21,1.96,2104.90,43.58," 1,141,719.04 ",119.03,,1.02,49.58,9.04%,-1.95%,10.99%,,,,
2013.04,1570.70,32.50,88.78,232.53,2013.29,1.76,2134.09,44.15," 1,159,546.48 ",120.63,,0.99,50.62,9.24%,-2.01%,11.25%,,,,
2013.05,1639.84,32.88,89.87,232.95,2013.37,1.93,2224.07,44.60," 1,210,455.95 ",121.88,,0.97,49.83,8.83%,-1.94%,10.77%,,,,
2013.06,1618.77,33.27,90.95,233.50,2013.46,2.30,2190.23,45.02," 1,194,084.11 ",123.06,,0.98,48.16,9.47%,-1.76%,11.22%,,,,
2013.07,1668.68,33.65,92.09,233.60,2013.54,2.58,2256.87,45.51," 1,232,482.86 ",124.55,,0.99,47.05,9.52%,-1.64%,11.15%,,,,
2013.08,1670.09,34.02,93.23,233.88,2013.62,2.74,2256.07,45.96," 1,234,133.83 ",125.94,,1.00,46.44,9.35%,-1.74%,11.08%,,,,
2013.09,1687.17,34.40,94.37,234.15,2013.71,2.81,2276.49,46.42," 1,247,422.91 ",127.33,,1.02,46.22,9.10%,-1.85%,10.94%,,,,
2013.1,1720.03,34.60,96.31,233.55,2013.79,2.62,2326.82,46.80," 1,277,138.83 ",130.29,,0.99,47.21,8.51%,-2.34%,10.85%,,,,
2013.11,1783.54,34.79,98.26,233.07,2013.87,2.72,2417.67,47.16," 1,329,163.19 ",133.19,,0.99,47.00,8.59%,-2.01%,10.60%,,,,
2013.12,1807.78,34.99,100.20,233.05,2013.96,2.90,2450.74,47.43," 1,349,516.58 ",135.84,,1.01,46.38,8.98%,-1.46%,10.44%,,,,
2014.01,1822.36,35.40,100.42,233.92,2014.04,2.86,2461.35,47.82," 1,357,552.58 ",135.63,,1.02,46.48,9.17%,-1.53%,10.70%,,,,
2014.02,1817.04,35.82,100.63,234.78,2014.12,2.71,2445.12,48.20," 1,350,817.74 ",135.42,,1.00,47.02,9.61%,-1.79%,11.40%,,,,
2014.03,1863.52,36.23,100.85,236.29,2014.21,2.72,2491.62,48.44," 1,378,737.11 ",134.84,,1.00,46.79,9.67%,-1.77%,11.44%,,,,
2014.04,1864.26,36.61,101.61,237.07,2014.29,2.71,2484.42,48.79," 1,377,002.35 ",135.41,,1.02,46.78,9.53%,-2.03%,11.56%,,,,
2014.05,1889.77,37.00,102.36,237.90,2014.37,2.56,2509.65,49.13," 1,393,256.00 ",135.94,,1.00,47.34,9.65%,-2.08%,11.73%,,,,
2014.06,1947.09,37.38,103.12,238.34,2014.46,2.60,2580.97,49.55," 1,435,140.03 ",136.69,,1.01,47.18,9.71%,-1.88%,11.59%,,,,
2014.07,1973.10,37.75,104.07,238.25,2014.54,2.54,2616.47,50.06," 1,457,198.49 ",138.00,,1.01,47.55,9.78%,-1.89%,11.67%,,,,
2014.08,1961.53,38.12,105.01,237.85,2014.62,2.42,2605.48,50.63," 1,453,427.71 ",139.49,,0.99,48.24,9.70%,-1.70%,11.40%,,,,
2014.09,1993.23,38.49,105.96,238.03,2014.71,2.53,2645.59,51.09," 1,478,180.56 ",140.64,,1.02,47.83,9.79%,-1.48%,11.27%,,,,
2014.1,1937.27,38.81,104.74,237.43,2014.79,2.30,2577.80,51.64," 1,442,703.31 ",139.37,,1.00,49.03,10.37%,-2.01%,12.39%,,,,
2014.11,2044.57,39.12,103.53,236.15,2014.87,2.33,2735.34,52.34," 1,533,317.62 ",138.50,,1.01,49.26,9.95%,-2.24%,12.19%,,,,
2014.12,2054.27,39.44,102.31,234.81,2014.96,2.21,2763.99,53.07," 1,551,856.11 ",137.66,,1.03,50.17,10.03%,-2.24%,12.28%,,,,
2015.01,2028.18,39.90,101.29,233.71,2015.04,1.88,2741.79,53.93," 1,541,914.63 ",136.93,,0.99,52.00,,,,,,,
2015.02,2082.20,40.35,100.27,234.72,2015.12,1.98,2802.65,54.32," 1,578,683.33 ",134.96,,1.00,51.39,,,,,,,
2015.03,2079.99,40.81,99.25,236.12,2015.21,2.04,2783.11,54.61," 1,570,240.56 ",132.80,,1.01,50.90,,,,,,,
2015.04,2094.86,41.12,97.80,236.60,2015.29,1.94,2797.32,54.91," 1,580,839.56 ",130.60,,0.98,51.34,,,,,,,
2015.05,2111.94,41.43,96.36,237.81,2015.37,2.20,2805.82,55.04," 1,588,238.34 ",128.01,,0.99,49.98,,,,,,,
2015.06,2099.29,41.74,94.91,238.64,2015.46,2.36,2779.28,55.26," 1,575,821.09 ",125.65,,1.01,49.19,,,,,,,
2015.07,2094.14,42.00,93.49,238.65,2015.54,2.32,2772.28,55.60," 1,574,476.75 ",123.77,,1.02,49.46,,,,,,,
2015.08,2039.87,42.25,92.08,238.32,2015.62,2.17,2704.26,56.02," 1,538,500.20 ",122.07,,1.00,50.29,,,,,,,
2015.09,1944.41,42.51,90.66,237.95,2015.71,2.17,2581.73,56.44," 1,471,465.37 ",120.38,,1.01,50.46,,,,,,,
2015.1,2024.81,42.80,89.28,237.84,2015.79,2.07,2689.69,56.86," 1,535,699.37 ",118.60,,0.98,51.02,,,,,,,
2015.11,2080.62,43.10,87.91,237.34,2015.87,2.26,2769.67,57.37," 1,584,095.35 ",117.02,,1.00,50.36,,,,,,,
2015.12,2054.08,43.39,86.53,236.53,2015.96,2.24,2743.72,57.96," 1,572,013.59 ",115.58,,1.02,50.71,,,,,,,
2016.01,1918.60,43.55,86.50,236.92,2016.04,2.09,2558.52,58.08," 1,468,678.80 ",115.35,,1.03,51.40,,,,,,,
2016.02,1904.42,43.72,86.47,237.11,2016.12,1.78,2537.53,58.25," 1,459,411.62 ",115.22,,0.99,52.90,,,,,,,
2016.03,2021.95,43.88,86.44,238.13,2016.21,1.89,2682.58,58.22," 1,545,624.97 ",114.68,,1.01,52.23,,,,,,,
2016.04,2075.54,44.07,86.60,239.26,2016.29,1.81,2740.68,58.20," 1,581,898.06 ",114.35,,1.00,52.44,,,,,,,
2016.05,2065.55,44.27,86.76,240.23,2016.37,1.81,2716.50,58.22," 1,570,740.71 ",114.10,,1.02,52.31,,,,,,,
2016.06,2083.89,44.46,86.92,241.02,2016.46,1.64,2731.65,58.28," 1,582,307.88 ",113.94,,1.01,53.02,,,,,,,
2016.07,2148.90,44.65,87.64,240.63,2016.54,1.50,2821.43,58.62," 1,637,144.66 ",115.07,,1.00,53.87,,,,,,,
2016.08,2170.95,44.84,88.37,240.85,2016.62,1.56,2847.77,58.82," 1,655,270.04 ",115.92,,0.99,53.59,,,,,,,
2016.09,2157.69,45.03,89.09,241.43,2016.71,1.63,2823.59,58.93," 1,644,068.59 ",116.58,,0.99,53.19,,,,,,,
2016.1,2143.02,45.25,90.91,241.73,2016.79,1.76,2800.90,59.15," 1,633,727.25 ",118.82,,0.97,52.56,,,,,,,
2016.11,2164.99,45.48,92.73,241.35,2016.87,2.14,2834.02,59.53," 1,655,940.87 ",121.39,,0.97,50.94,,,,,,,
2016.12,2246.63,45.70,94.55,241.43,2016.96,2.49,2939.92,59.80," 1,720,734.70 ",123.73,,1.01,49.45,,,,,,,
2017.01,2275.12,45.93,96.46,242.84,2017.04,2.43,2959.96,59.75," 1,735,373.77 ",125.50,,1.00,49.52,,,,,,,
2017.02,2329.91,46.15,98.38,243.60,2017.12,2.42,3021.73,59.86," 1,774,516.29 ",127.59,,1.00,49.51,,,,,,,
2017.03,2366.82,46.38,100.29,243.80,2017.21,2.48,3067.11,60.10," 1,804,105.15 ",129.96,,1.02,49.31,,,,,,,
2017.04,2359.31,46.66,101.53,244.52,2017.29,2.30,3048.34,60.29," 1,796,018.39 ",131.19,,1.00,50.05,,,,,,,
2017.05,2395.35,46.94,102.78,244.73,2017.37,2.30,3092.26,60.60," 1,824,871.73 ",132.68,,1.01,50.10,,,,,,,
2017.06,2433.99,47.22,104.02,244.96,2017.46,2.19,3139.29,60.90," 1,855,623.78 ",134.16,,0.99,50.64,,,,,,,
2017.07,2454.10,47.54,105.04,244.79,2017.54,2.32,3167.42,61.35," 1,875,269.10 ",135.57,,1.01,50.19,,,,,,,
2017.08,2456.22,47.85,106.06,245.52,2017.62,2.21,3160.69,61.58," 1,874,323.71 ",136.48,,1.00,50.62,,,,,,,
2017.09,2492.84,48.17,107.08,246.82,2017.71,2.20,3190.92,61.66," 1,895,295.94 ",137.07,,0.99,50.49,,,,,,,
2017.1,2557.00,48.42,108.01,246.66,2017.79,2.36,3275.11,62.02," 1,948,375.98 ",138.35,,1.00,49.91,,,,,,,
2017.11,2593.61,48.68,108.95,246.67,2017.87,2.35,3321.92,62.35," 1,979,314.70 ",139.54,,1.00,50.05,,,,,,,
2017.12,2664.34,48.93,109.88,246.52,2017.96,2.40,3414.52,62.71," 2,037,601.85 ",140.82,,0.99,49.95,,,,,,,
2018.01,2789.80,49.29,111.73,247.87,2018.04,2.58,3555.94,62.82," 2,125,113.63 ",142.42,,0.98,49.00,,,,,,,
2018.02,2705.16,49.64,113.59,248.99,2018.12,2.86,3432.49,62.99," 2,054,474.50 ",144.13,,1.00,47.71,,,,,,,
2018.03,2702.77,50.00,115.44,249.55,2018.21,2.84,3421.72,63.30," 2,051,185.82 ",146.15,,1.00,47.79,,,,,,,
2018.04,2653.63,50.33,117.79,250.55,2018.29,2.87,3346.20,63.47," 2,009,089.22 ",148.53,,0.99,47.59,,,,,,,
2018.05,2701.49,50.66,120.13,251.59,2018.37,2.98,3392.45,63.62," 2,040,036.42 ",150.86,,1.01,47.08,,,,,,,
2018.06,2754.35,50.99,122.48,251.99,2018.46,2.91,3453.32,63.93," 2,079,847.52 ",153.56,,1.00,47.39,,,,,,,
2018.07,2793.64,51.44,125.12,252.01,2018.54,2.89,3502.35,64.49," 2,112,610.34 ",156.86,,1.00,47.58,,,,,,,
2018.08,2857.82,51.89,127.75,252.15,2018.62,2.89,3580.82,65.02," 2,163,212.90 ",160.07,,0.99,47.67,,,,,,,
2018.09,2901.50,52.34,130.39,252.44,2018.71,3.00,3631.33,65.51," 2,197,024.81 ",163.19,,0.99,47.28,,,,,,,
2018.1,2785.46,52.81,131.06,252.89,2018.79,3.15,3479.95,65.98," 2,108,765.59 ",163.73,,1.01,46.71,,,,,,,
2018.11,2723.23,53.28,131.72,252.04,2018.87,3.12,3413.64,66.79," 2,071,954.68 ",165.12,,1.03,47.11,,,,,,,
2018.12,2567.31,53.75,132.39,251.23,2018.96,2.83,3228.50,67.59," 1,963,001.51 ",166.49,,1.01,48.57,,,,,,,
2019.01,2607.39,54.15,133.06,251.71,2019.04,2.71,3272.66,67.96," 1,993,296.94 ",167.01,,1.00,49.10,,,,,,,
2019.02,2754.86,54.54,133.72,252.78,2019.12,2.68,3443.21,68.17," 2,100,630.07 ",167.14,,1.01,49.13,,,,,,,
2019.03,2803.98,54.94,134.39,254.20,2019.21,2.57,3484.94,68.28," 2,129,562.38 ",167.03,,1.01,49.43,,,,,,,
2019.04,2903.80,55.32,134.68,255.55,2019.29,2.53,3589.99,68.39," 2,197,240.27 ",166.51,,1.01,49.45,,,,,,,
2019.05,2854.71,55.70,134.98,256.09,2019.37,2.40,3521.81,68.71," 2,159,011.09 ",166.52,,1.03,50.01,,,,,,,
2019.06,2890.17,56.08,135.27,256.14,2019.46,2.06,3564.84,69.17," 2,188,927.75 ",166.85,,1.04,51.63,,,,,,,
2019.07,2996.11,56.46,134.48,256.57,2019.54,1.63,3689.35,69.52," 2,268,938.32 ",165.60,,1.00,53.66,,,,,,,
2019.08,2897.50,56.84,133.69,256.56,2019.62,1.63,3568.10,69.99," 2,197,955.80 ",164.63,,0.99,53.73,,,,,,,
2019.09,2982.16,57.22,132.90,256.76,2019.71,1.70,3669.48,70.41," 2,264,018.08 ",163.53,,1.00,53.42,,,,,,,
2019.1,2977.68,57.56,135.09,257.35,2019.79,1.71,3655.61,70.66," 2,259,096.80 ",165.85,,0.99,53.33,,,,,,,
2019.11,3104.90,57.90,137.28,257.21,2019.87,1.81,3813.85,71.12," 2,360,545.52 ",168.63,,1.00,52.95,,,,,,,
2019.12,3176.75,58.24,139.47,256.97,2019.96,1.86,3905.65,71.60," 2,421,059.08 ",171.47,,1.01,52.84,,,,,,,
2020.01,3278.20,58.69,131.76,257.97,2020.04,1.76,4014.80,71.87," 2,492,435.65 ",161.36,,1.03,53.19,,,,,,,
2020.02,3277.31,59.13,124.04,258.68,2020.12,1.50,4002.75,72.22," 2,488,686.11 ",151.50,,1.06,54.39,,,,,,,
2020.03,2652.39,59.58,116.33,258.12,2020.21,0.87,3246.57,72.93," 2,022,313.46 ",142.39,,1.02,57.84,,,,,,,
2020.04,2761.98,59.61,110.63,256.39,2020.29,0.66,3403.45,73.46," 2,123,853.57 ",136.32,,1.00,59.45,,,,,,,
2020.05,2919.62,59.65,104.93,256.39,2020.37,0.67,3597.64,73.50," 2,248,850.85 ",129.30,,0.99,59.42,,,,,,,
2020.06,3104.66,59.68,99.23,257.80,2020.46,0.73,3804.83,73.14," 2,382,178.91 ",121.61,,1.01,58.79,,,,,,,
2020.07,3207.62,59.40,98.89,259.10,2020.54,0.62,3911.23,72.43," 2,452,570.42 ",120.59,,1.00,59.15,,,,,,,
2020.08,3391.71,59.13,98.56,259.92,2020.62,0.65,4122.70,71.87," 2,588,931.71 ",119.80,,1.00,58.83,,,,,,,
2020.09,3365.52,58.85,98.22,260.28,2020.71,0.68,4085.17,71.43," 2,569,103.33 ",119.22,,0.99,58.61,,,,,,,
2020.1,3418.70,58.66,96.86,260.39,2020.79,0.79,4148.01,71.17," 2,612,350.01 ",117.52,,0.99,58.00,,,,,,,
2020.11,3548.99,58.47,95.49,260.23,2020.87,0.87,4308.73,70.99," 2,717,292.50 ",115.94,,1.00,57.63,,,,,,,
2020.12,3695.31,58.28,94.13,260.47,2020.96,0.93,4482.15,70.69," 2,830,374.47 ",114.17,,0.99,57.29,,,,,,,
2021.01,3793.75,58.06,105.49,261.58,2021.04,1.08,4582.05,70.13," 2,897,154.32 ",127.41,,0.98,56.29,,,,,,,
2021.02,3883.43,57.85,116.84,263.01,2021.12,1.26,4664.84,69.49," 2,953,157.34 ",140.35,,0.97,55.10,,,,,,,
2021.03,3910.51,57.63,128.20,264.88,2021.21,1.61,4664.32,68.74," 2,956,458.29 ",152.91,,1.00,53.01,,,,,,,
2021.04,4141.18,57.71,138.39,267.05,2021.29,1.64,4899.19,68.27," 3,108,933.83 ",163.72,,1.00,52.51,,,,,,,
2021.05,4167.85,57.79,148.57,269.20,2021.37,1.62,4891.53,67.82," 3,107,659.33 ",174.37,,1.01,52.26,,,,,,,
2021.06,4238.49,57.87,158.76,271.70,2021.46,1.52,4928.64,67.29," 3,134,801.51 ",184.61,,1.02,52.32,,,,,,,
2021.07,4363.71,58.33,164.32,273.00,2021.54,1.32,5049.96,67.50," 3,215,543.64 ",190.16,,1.00,53.10,,,,,,,
2021.08,4454.21,58.79,169.87,273.57,2021.62,1.28,5144.06,67.90," 3,279,062.66 ",196.18,,0.99,53.25,,,,,,,
2021.09,4445.54,59.25,175.43,274.31,2021.71,1.37,5120.15,68.25," 3,267,446.01 ",202.05,,0.98,52.72,,,,,,,
2021.1,4460.71,59.64,182.91,276.59,2021.79,1.58,5095.28,68.12," 3,255,199.37 ",208.93,,1.00,51.34,,,,,,,
2021.11,4667.39,60.02,190.39,277.95,2021.87,1.56,5305.30,68.22," 3,393,002.14 ",216.41,,1.01,51.25,,,,,,,
2021.12,4674.77,60.40,197.87,278.80,2021.96,1.47,5297.42,68.44," 3,391,609.59 ",224.22,,0.97,51.58,,,,,,,
2022.01,4573.82,60.92,197.88,281.15,2022.04,1.76,5139.76,68.46," 3,294,326.70 ",222.37,,0.99,49.86,,,,,,,
2022.02,4435.98,61.45,197.90,283.72,2022.12,1.93,4939.75,68.42," 3,169,785.28 ",220.37,,0.98,48.73,,,,,,,
2022.03,4391.27,61.97,197.91,287.50,2022.21,2.13,4825.53,68.10," 3,100,132.47 ",217.48,,0.95,47.30,,,,,,,
2022.04,4391.30,62.65,196.03,289.11,2022.29,2.75,4798.78,68.47," 3,086,609.09 ",214.22,,0.99,44.60,,,,,,,
2022.05,4040.36,63.34,194.14,292.30,2022.37,2.90,4367.14,68.46," 2,812,643.47 ",209.85,,0.98,43.64,,,,,,,
2022.06,3898.95,64.02,192.26,296.31,2022.46,3.14,4157.18,68.26," 2,681,086.72 ",204.99,,1.02,42.27,,,,,,,
2022.07,3911.73,64.45,190.58,296.28,2022.54,2.90,4171.30,68.73," 2,693,888.33 ",203.23,,1.00,43.26,,,,,,,
2022.08,4158.56,64.89,188.91,296.17,2022.62,2.90,4436.09,69.22," 2,868,615.39 ",201.51,,0.95,43.38,,,,,,,
2022.09,3850.52,65.32,187.23,296.81,2022.71,3.52,4098.67,69.53," 2,654,170.99 ",199.30,,0.97,41.15,,,,,,,
2022.1,3726.05,65.85,182.40,298.01,2022.79,3.98,3950.16,69.81," 2,561,764.80 ",193.37,,1.01,39.56,,,,,,,
2022.11,3917.49,66.39,177.58,297.71,2022.87,3.89,4157.31,70.45," 2,699,914.05 ",188.45,,1.03,40.03,,,,,,,
2022.12,3912.38,66.92,172.75,296.80,2022.96,3.62,4164.67,71.24," 2,708,552.82 ",183.89,,1.01,41.18,,,,,,,
2023.01,3960.66,67.35,173.56,299.17,2023.04,3.53,4182.62,71.12," 2,724,079.67 ",183.28,,0.98,41.29,,,,,,,
2023.02,4079.68,67.78,174.36,300.84,2023.12,3.75,4284.40,71.18," 2,794,232.61 ",183.11,,1.01,40.43,,,,,,,
2023.03,3968.56,68.21,175.17,301.84,2023.21,3.66,4153.95,71.40," 2,713,032.19 ",183.35,,1.02,40.72,,,,,,,
2023.04,4121.47,68.38,177.12,303.36,2023.29,3.46,4292.29,71.21," 2,807,258.43 ",184.46,,0.99,41.32,,,,,,,
2023.05,4146.17,68.54,179.06,304.13,2023.37,3.57,4307.17,71.20," 2,820,872.72 ",186.02,,0.99,40.96,,,,,,,
2023.06,4345.37,68.71,181.01,305.11,2023.46,3.75,4499.57,71.15," 2,950,767.19 ",187.43,,0.99,40.34,,,,,,,
2023.07,4508.08,68.91,182.09,305.69,2023.54,3.90,4659.16,71.22," 3,059,315.85 ",188.19,,0.98,39.89,,,,,,,
2023.08,4457.36,69.11,183.17,307.03,2023.62,4.17,4586.72,71.12," 3,015,636.61 ",188.49,,0.99,38.98,,,,,,,
2023.09,4409.10,69.31,184.25,307.79,2023.71,4.38,4525.80,71.15," 2,979,487.10 ",189.13,,0.97,38.36,,,,,,,
2023.1,4269.40,69.64,186.98,307.67,2023.79,4.80,4384.09,71.51," 2,890,117.37 ",192.00,,1.03,37.25,,,,,,,
2023.11,4460.06,69.97,189.70,307.05,2023.87,4.50,4589.13,72.00," 3,029,235.55 ",195.19,,1.04,38.37,,,,,,,
2023.12,4685.05,70.30,192.43,306.75,2023.96,4.02,4825.42,72.41," 3,189,192.55 ",198.20,,1.00,40.05,,,,,,,
2024.01,4815.61,70.48,192.08,308.42,2024.04,4.06,4933.02,72.20," 3,264,284.28 ",196.77,,0.99,39.84,,,,,,,
2024.02,5011.96,70.65,191.74,310.33,2024.12,4.21,5102.57,71.93," 3,380,446.40 ",195.20,,1.00,39.25,,,,,,,
2024.03,5170.57,70.82,191.39,312.33,2024.21,4.21,5230.24,71.64," 3,468,982.38 ",193.60,,0.98,39.13,,,,,,,
2024.04,5112.49,71.21,193.18,313.55,2024.29,4.54,5151.43,71.75," 3,420,679.64 ",194.65,,1.01,38.09,,,,,,,
2024.05,5235.23,71.59,194.97,314.07,2024.37,4.48,5266.35,72.02," 3,500,972.41 ",196.13,,1.02,38.36,,,,,,,
2024.06,5415.14,71.98,196.76,314.18,2024.46,4.31,5445.50,72.38," 3,624,075.62 ",197.86,,1.01,39.01,,,,,,,
2024.07,5538.00,72.45,198.06,314.54,2024.54,4.25,5562.59,72.77," 3,706,037.25 ",198.94,,1.03,39.30,,,,,,,
2024.08,5478.21,72.93,199.35,314.80,2024.62,3.87,5498.06,73.19," 3,667,107.92 ",200.08,,1.02,40.63,,,,,,,
2024.09,5621.26,73.40,200.65,315.30,2024.71,3.72,5632.59,73.55," 3,760,923.81 ",201.05,,0.97,41.20,,,,,,,
2024.1,5792.32,,,315.66,2024.79,4.10,5797.32,," 3,870,914.96 ",,,0.98,40.01,,,,,,,
2024.11,5929.92,,,315.85,2024.87,4.36,5931.62,," 3,960,591.21 ",,,1.02,39.28,,,,,,,
2024.12,6047.15,,,315.94,2024.96,4.18,6047.15,," 4,037,731.67 ",,,,39.99,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
